Q96MF0	Q96MF0
A6NDX5	Q10LX4
A6NDX5	Q10S32
A6NDX5	Q16473
A6NDX5	Q1PE89
A6NDX5	Q1ZXC8
A6NDX5	Q22647
A6NDX5	Q27874
A6NDX5	Q2QTY2
A6NDX5	Q38900
A6NDX5	Q3V3R4
A6NDX5	Q42479
A6NDX5	Q4LBB9
A6NDX5	Q4V8B7
A6NDX5	Q6AW69
A6NDX5	P71403
A6NDX5	Q93WV0
A6NDX5	Q949U2
A6NDX5	Q94KD0
A6NDX5	Q96P88
A6NDX5	Q99188
A6NDX5	Q99JB0
A6NDX5	Q99P58
A6NDX5	Q9C7F5
A6NDX5	Q9C823
A6NDX5	Q9C9F0
A6NDX5	Q9CAX8
A6NDX5	Q9CX99
A6NDX5	Q9D0I6
A6NDX5	Q9D2G9
A6NDX5	Q9DAJ4
A6NDX5	Q9EQ09
A6NDX5	Q9FFP9
A6NDX5	Q9FHD4
A6NDX5	Q9FI12
A6NDX5	Q9FIY7
A6NDX5	Q9FK76
A6NDX5	Q9FKT0
A6NDX5	Q9FLB0
A6NDX5	Q9FLX8
A6NDX5	Q9FN75
A6NDX5	Q9FPQ8
A6NDX5	Q9FT72
A6NDX5	Q9GLP1
A6NDX5	Q9I7U4
A6NDX5	Q9JIY8
A6NDX5	Q9LH82
A6NDX5	Q9LKR3
A6NDX5	Q9LT25
A6NDX5	Q9LTL2
A6NDX5	Q9LVD6
A6NDX5	Q9LX93
A6NDX5	Q9LZF7
A6NDX5	Q9M0Q9
A6NDX5	Q9M224
A6NDX5	Q9M658
A6NDX5	Q9NR61
A6NDX5	Q9NX77
A6NDX5	Q9QYY7
A6NDX5	Q9S725
A6NDX5	Q9S9V0
A6NDX5	Q9SFB8
A6NDX5	Q9SIE4
A6NDX5	Q9SJG8
A6NDX5	Q9SR33
A6NDX5	Q9SVY1
A6NDX5	Q9SXB4
A6NDX5	Q9SZ66
A6NDX5	Q9SZY2
A6NDX5	Q9T0J6
A6NDX5	Q9USQ6
A6NDX5	Q9VRC9
A6NDX5	Q9WVJ4
A6NDX5	Q9XFM0
A6NDX5	Q9Y257
A6NDX5	Q9Z319
A6NDX5	Q9ZT42
A6NDX5	A0A075B6N3
A6NDX5	A0A0B4J248
A6NDX5	A0A0C4DH42
A6NDX5	A1L020
A6NDX5	A2ARI4
A6NDX5	A2BIL7
A6NDX5	A3LYL7
A6NDX5	A5A3E0
A6NDX5	A6NC57
A6NDX5	A6NHA9
A6NDX5	A6NJG6
A6NDX5	B1AWL2
A6NDX5	B1WC97
A6NDX5	B2RYM0
A6NDX5	B9EJA2
A6NDX5	D3ZE55
A6NDX5	D3ZPX4
A6NDX5	D3ZZ80
A6NDX5	E2JA29
A6NDX5	E9Q309
A6NDX5	E9Q7E2
A6NDX5	F1LNI5
A6NDX5	G3V7R4
A6NDX5	G5EDP2
A6NDX5	M0QZC1
A6NDX5	O00187
A6NDX5	O00303
A6NDX5	O00590
A6NDX5	O08696
A6NDX5	O08962
A6NDX5	O14157
A6NDX5	O14448
A6NDX5	O14593
A6NDX5	O14813
A6NDX5	O15072
A6NDX5	O15194
A6NDX5	O15524
A6NDX5	O17087
A6NDX5	O25029
A6NDX5	O34863
A6NDX5	O35245
A6NDX5	O35381
A6NDX5	O42939
A6NDX5	O43065
A6NDX5	O43182
A6NDX5	O43309
A6NDX5	O43603
A6NDX5	O55156
A6NDX5	O60902
A6NDX5	O70127
A6NDX5	O74352
A6NDX5	O74539
A6NDX5	O74803
A6NDX5	O75083
A6NDX5	O75190
A6NDX5	O75460
A6NDX5	O75581
A6NDX5	O75864
A6NDX5	O75952
A6NDX5	O76083
A6NDX5	O88545
A6NDX5	O88673
A6NDX5	O88904
A6NDX5	O89032
A6NDX5	O94244
A6NDX5	O95084
A6NDX5	O95206
A6NDX5	O95741
A6NDX5	O95989
A6NDX5	O97125
A6NDX5	P00514
A6NDX5	P01731
A6NDX5	P02252
A6NDX5	P02466
A6NDX5	P03991
A6NDX5	P04821
A6NDX5	P06802
A6NDX5	P08100
A6NDX5	P08630
A6NDX5	P09012
A6NDX5	P0AC62
A6NDX5	P0AEK5
A6NDX5	P0DMV8
A6NDX5	P0DMV9
A6NDX5	P0DMV8
A6NDX5	P0DMV9
A6NDX5	P10646
A6NDX5	P11021
A6NDX5	P11598
A6NDX5	P11801
A6NDX5	P12000
A6NDX5	P12791
A6NDX5	P13134
A6NDX5	P13597
A6NDX5	P13712
A6NDX5	P14543
A6NDX5	P14734
A6NDX5	P16422
A6NDX5	P17742
A6NDX5	P18572
A6NDX5	P18851
A6NDX5	P19105
A6NDX5	P19338
A6NDX5	P20273
A6NDX5	P21451
A6NDX5	P21576
A6NDX5	P21958
A6NDX5	P22307
A6NDX5	P22803
A6NDX5	P23193
A6NDX5	P23647
A6NDX5	P24456
A6NDX5	P24721
A6NDX5	P25344
A6NDX5	P25942
A6NDX5	P26718
A6NDX5	P27638
A6NDX5	P27867
A6NDX5	P28564
A6NDX5	P28738
A6NDX5	P29074
A6NDX5	P30084
A6NDX5	P30337
A6NDX5	P30620
A6NDX5	P31249
A6NDX5	P31994
A6NDX5	P32245
A6NDX5	P32432
A6NDX5	P32628
A6NDX5	P33202
A6NDX5	P33324
A6NDX5	P33535
A6NDX5	P34219
A6NDX5	P34531
A6NDX5	P35123
A6NDX5	P35290
A6NDX5	P35761
A6NDX5	P36375
A6NDX5	P36894
A6NDX5	P37136
A6NDX5	P37297
A6NDX5	P37599
A6NDX5	P37889
A6NDX5	P38080
A6NDX5	P38199
A6NDX5	P38756
A6NDX5	P39079
A6NDX5	P40318
A6NDX5	P41230
A6NDX5	P42525
A6NDX5	P43071
A6NDX5	P43253
A6NDX5	P46109
A6NDX5	P46677
A6NDX5	P46863
A6NDX5	P46976
A6NDX5	P47042
A6NDX5	P47727
A6NDX5	P47941
A6NDX5	P49840
A6NDX5	P50406
A6NDX5	P51683
A6NDX5	P51833
A6NDX5	P51957
A6NDX5	P52295
A6NDX5	P52912
A6NDX5	P53228
A6NDX5	P53349
A6NDX5	P54685
A6NDX5	P54787
A6NDX5	P55212
A6NDX5	P55345
A6NDX5	P56741
A6NDX5	P58404
A6NDX5	P59190
A6NDX5	P59644
A6NDX5	P60843
A6NDX5	P60842
A6NDX5	P70196
A6NDX5	P70402
A6NDX5	P78329
A6NDX5	P80202
A6NDX5	Q61271
A6NDX5	P81067
A6NDX5	P84051
A6NDX5	P87152
A6NDX5	P90978
A6NDX5	P91938
A6NDX5	P96218
A6NDX5	P97306
A6NDX5	P97379
A6NDX5	P97477
A6NDX5	P97584
A6NDX5	P97857
A6NDX5	P97857
A6NDX5	P98153
A6NDX5	P9WGR1
A6NDX5	P9WGR0
A6NDX5	P9WNN7
A6NDX5	Q00013
A6NDX5	Q01314
A6NDX5	Q01574
A6NDX5	Q01976
A6NDX5	Q02447
A6NDX5	Q02750
A6NDX5	P29678
A6NDX5	Q04749
A6NDX5	Q04886
A6NDX5	Q04996
A6NDX5	Q05144
A6NDX5	Q06001
A6NDX5	Q06418
A6NDX5	Q06554
A6NDX5	Q07622
A6NDX5	Q07973
A6NDX5	Q08290
A6NDX5	Q08972
A6NDX5	Q09024
A6NDX5	Q09470
A6NDX5	Q0P594
A6NDX5	P62714
A6NDX5	P11611
A6NDX5	P62715
A6NDX5	P62716
A6NDX5	Q0VAQ4
A6NDX5	Q10422
A6NDX5	Q10655
A6NDX5	Q12214
A6NDX5	Q12451
A6NDX5	Q12873
A6NDX5	Q12979
A6NDX5	Q13112
A6NDX5	Q13217
A6NDX5	Q14003
A6NDX5	Q14149
A6NDX5	Q14247
A6NDX5	Q14515
A6NDX5	Q14626
A6NDX5	Q15542
A6NDX5	Q15661
A6NDX5	Q15916
A6NDX5	Q16600
A6NDX5	Q16760
A6NDX5	Q1LZ53
A6NDX5	Q22070
A6NDX5	Q23121
A6NDX5	Q28019
A6NDX5	Q29554
A6NDX5	Q32LC7
A6NDX5	Q39027
A6NDX5	Q3SXZ3
A6NDX5	Q3TV65
A6NDX5	Q3U269
A6NDX5	Q3UEI1
A6NDX5	Q3UHC7
A6NDX5	Q3UIW5
A6NDX5	Q3UQI9
A6NDX5	Q3UTB7
A6NDX5	Q3UX43
A6NDX5	Q499S9
A6NDX5	Q4V8A2
A6NDX5	Q505J3
A6NDX5	Q53EP0
A6NDX5	Q53LP3
A6NDX5	Q56WH4
A6NDX5	Q58EX2
A6NDX5	Q5A4W8
A6NDX5	Q5AIA4
A6NDX5	Q5D006
A6NDX5	Q5DU14
A6NDX5	Q5EBL8
A6NDX5	Q5FVJ4
A6NDX5	Q5HFI1
A6NDX5	Q5I0E2
A6NDX5	Q5M9F1
A6NDX5	Q5NCH9
A6NDX5	Q5SJE8
A6NDX5	Q5SVQ0
A6NDX5	Q5T5D7
A6NDX5	Q5TCH4
A6NDX5	Q5TKR9
A6NDX5	Q5U2U0
A6NDX5	Q5VU92
A6NDX5	Q5Y5T5
A6NDX5	Q60673
A6NDX5	Q60987
A6NDX5	Q61083
A6NDX5	Q61164
A6NDX5	Q61466
A6NDX5	Q61730
A6NDX5	Q61885
A6NDX5	Q62132
A6NDX5	Q62240
A6NDX5	Q62419
A6NDX5	Q62956
A6NDX5	Q641Z4
A6NDX5	Q99J95
A6NDX5	Q64326
A6NDX5	Q64464
A6NDX5	Q64617
A6NDX5	Q67C40
A6NDX5	Q68DA7
A6NDX5	Q69Z61
A6NDX5	Q69ZX6
A6NDX5	Q6AWW5
A6NDX5	Q6CVE9
A6NDX5	Q6FHJ7
A6NDX5	Q6NS46
A6NDX5	Q6NTJ3
A6NDX5	Q6NVY1
A6NDX5	Q6NZQ8
A6NDX5	Q6PE54
A6NDX5	Q6PFX7
A6NDX5	Q6R2W3
A6NDX5	Q6SA08
A6NDX5	Q6UXH8
A6NDX5	Q6X936
A6NDX5	Q6Z437
A6NDX5	Q6ZQ88
A6NDX5	Q6ZTA4
A6NDX5	Q71SP7
A6NDX5	Q7L5L3
A6NDX5	Q7LYI9
A6NDX5	Q7PLI7
A6NDX5	Q7TSK3
A6NDX5	Q7Z614
A6NDX5	Q7Z7A1
A6NDX5	Q80TB8
A6NDX5	Q80TY0
A6NDX5	Q80V85
A6NDX5	Q9BVG3
A6NDX5	Q80Y86
A6NDX5	Q80Z10
A6NDX5	Q84WW5
A6NDX5	Q86UL3
A6NDX5	Q86VQ6
A6NDX5	Q86WC6
A6NDX5	Q8BG48
A6NDX5	Q8BGG7
A6NDX5	Q8BH27
A6NDX5	Q8BHC0
A6NDX5	Q8BKK5
A6NDX5	Q8BLG2
A6NDX5	Q8BMS1
A6NDX5	Q8BTK5
A6NDX5	Q8BUM3
A6NDX5	Q8BWA8
A6NDX5	Q8BZX4
A6NDX5	Q8C0Q4
A6NDX5	Q8C170
A6NDX5	Q8C2Q3
A6NDX5	Q8C7M3
A6NDX5	Q8C9W3
A6NDX5	Q8CE50
A6NDX5	Q8CGB6
A6NDX5	Q8IVF7
A6NDX5	Q8IWU2
A6NDX5	Q8IXZ3
A6NDX5	Q8JZS0
A6NDX5	O14910
A6NDX5	Q8K268
A6NDX5	Q8K354
A6NDX5	Q8K4C0
A6NDX5	Q8K4T3
A6NDX5	Q8N720
A6NDX5	Q8N807
A6NDX5	Q8N9I9
A6NDX5	Q8NA57
A6NDX5	Q8NB66
A6NDX5	Q8NCP5
A6NDX5	Q8NG85
A6NDX5	Q8NGS0
A6NDX5	Q8NHG8
A6NDX5	Q8NI51
A6NDX5	Q8QZT1
A6NDX5	Q8R1H0
A6NDX5	Q8R2P1
A6NDX5	Q8R3B1
A6NDX5	Q8R4P9
A6NDX5	Q8R553
A6NDX5	Q8RWI9
A6NDX5	Q8S944
A6NDX5	Q8TAS1
A6NDX5	P97343
A6NDX5	Q8TEA7
A6NDX5	Q8VBT9
A6NDX5	Q8VCP9
A6NDX5	Q8VHS2
A6NDX5	Q8VYN2
A6NDX5	Q8WP15
A6NDX5	Q8WU79
A6NDX5	Q8WV16
A6NDX5	Q8WYL5
A6NDX5	Q91VI7
A6NDX5	Q91VY5
A6NDX5	Q91WC3
A6NDX5	Q91WQ5
A6NDX5	Q920G0
A6NDX5	Q92506
A6NDX5	Q92611
A6NDX5	Q92826
A6NDX5	Q92918
A6NDX5	Q960X4
A6NDX5	Q969R5
A6NDX5	Q96CK0
A6NDX5	Q96DZ1
A6NDX5	Q96F45
A6NDX5	Q96HF1
A6NDX5	Q96IF1
A6NDX5	Q96JP0
A6NDX5	Q96L46
A6NDX5	Q96LT9
A6NDX5	Q96M98
A6NDX5	Q96NG5
A6NDX5	Q96P31
A6NDX5	Q96PL5
A6NDX5	Q96RU3
A6NDX5	Q96SL8
A6NDX5	Q99501
A6NDX5	Q99612
A6NDX5	Q99715
A6NDX5	Q99836
A6NDX5	Q99J09
A6NDX5	Q99JG2
A6NDX5	Q99NH2
A6NDX5	Q99NH2
A6NDX5	Q9ASS2
A6NDX5	Q9BRL6
A6NDX5	Q9BV38
A6NDX5	Q9BVR0
A6NDX5	Q9BWM5
A6NDX5	Q9BXB5
A6NDX5	Q9BYJ9
A6NDX5	Q9BZC1
A6NDX5	Q9BZQ6
A6NDX5	Q9C0A1
A6NDX5	Q9CQT2
A6NDX5	Q9CY62
A6NDX5	Q9CZN8
A6NDX5	Q9D3W5
A6NDX5	Q9D906
A6NDX5	Q9DAW9
A6NDX5	Q9DBM2
A6NDX5	Q9DBX2
A6NDX5	Q9DCE5
A6NDX5	Q9EPF2
A6NDX5	Q9EPW9
A6NDX5	Q9EQL9
A6NDX5	Q9ER42
A6NDX5	Q9ERI2
A6NDX5	Q9ES21
A6NDX5	Q9ESX4
A6NDX5	Q9FG67
A6NDX5	Q9FYG2
A6NDX5	Q9GZN2
A6NDX5	Q9GZV5
A6NDX5	Q9H0M5
A6NDX5	Q9H161
A6NDX5	Q9H1R2
A6NDX5	Q9H2C1
A6NDX5	Q9H6A0
A6NDX5	Q9H892
A6NDX5	Q9H939
A6NDX5	Q9HAT0
A6NDX5	Q9HB97
A6NDX5	Q9HCE7
A6NDX5	Q9HCU0
A6NDX5	Q9JHI2
A6NDX5	Q9JJ40
A6NDX5	Q9JKF1
A6NDX5	Q9JL26
A6NDX5	Q9LX66
A6NDX5	Q9M0R2
A6NDX5	Q9NEL2
A6NDX5	Q9NPR9
A6NDX5	Q9NSN8
A6NDX5	Q9NYJ7
A6NDX5	Q9NZR4
A6NDX5	Q9P0L1
A6NDX5	Q9P1Q5
A6NDX5	Q9QYC5
A6NDX5	Q9QYP1
A6NDX5	Q9QZM5
A6NDX5	Q9R044
A6NDX5	Q9R0X5
A6NDX5	Q9R1K8
A6NDX5	Q9SE97
A6NDX5	Q9SIZ8
A6NDX5	Q9TXP3
A6NDX5	Q9U3F4
A6NDX5	Q9UBH6
A6NDX5	Q9UBS4
A6NDX5	Q9UDV7
A6NDX5	Q9UHJ3
A6NDX5	Q9UIW2
A6NDX5	Q9UJU2
A6NDX5	Q9UKX5
A6NDX5	Q9UMZ3
A6NDX5	Q9UPP2
A6NDX5	Q9URU2
A6NDX5	Q9USM3
A6NDX5	Q9UTQ6
A6NDX5	Q9V3U0
A6NDX5	Q9VGA4
A6NDX5	Q9VHH9
A6NDX5	Q9VJE5
A6NDX5	Q9VKW2
A6NDX5	Q9VSA4
A6NDX5	Q9VTW2
A6NDX5	Q9VVG4
A6NDX5	Q9VY77
A6NDX5	Q9W060
A6NDX5	Q9WTR2
A6NDX5	Q9XYD3
A6NDX5	Q9Y1J3
A6NDX5	Q9Y264
A6NDX5	Q9Y2D0
A6NDX5	Q9Y2K7
A6NDX5	Q9Y2V2
A6NDX5	Q9Y4I1
A6NDX5	Q9Y5G2
A6NDX5	Q9YGC1
A6NDX5	Q9Z0Z4
A6NDX5	Q9Z1A9
A6NDX5	Q9Z1X4
A6NDX5	Q9Z275
A6NDX5	Q9Z2H5
A6NDX5	Q9Z2T2
A6NDX5	Q9Z340
A6NDX5	Q9ZUF4
A6NDX5	U4PR86
A6NDX5	A1XDC0
A6NDX5	A2AQ92
A6NDX5	A2XUW1
A6NDX5	A3LZT3
A6NDX5	A7TQN2
A6NDX5	A7Z056
A6NDX5	A9LLI8
A6NDX5	B0M0P8
A6NDX5	B7SY83
A6NDX5	B9FL70
A6NDX5	C9JJH3
A6NDX5	D3Z7H8
A6NDX5	D4A2Z8
A6NDX5	F1M775
A6NDX5	F4HVW5
A6NDX5	F4I5Q6
A6NDX5	F4IJV4
A6NDX5	F4JBM4
A6NDX5	F4JN26
A6NDX5	F4JZN6
A6NDX5	F8VQN3
A6NDX5	G4NBR8
A6NDX5	H2KY86
A6NDX5	J4W0G2
A6NDX5	O04093
A6NDX5	O13829
A6NDX5	O13984
A6NDX5	O14581
A6NDX5	O15736
A6NDX5	O22845
A6NDX5	O23463
A6NDX5	O24456
A6NDX5	O49203
A6NDX5	O50064
A6NDX5	O55123
A6NDX5	O61722
A6NDX5	O64636
A6NDX5	O94264
A6NDX5	O94365
A6NDX5	O94501
A6NDX5	O95221
A6NDX5	P00348
A6NDX5	P01647
A6NDX5	P01797
A6NDX5	P01796
A6NDX5	P02465
A6NDX5	P08637
A6NDX5	P0C2F7
A6NDX5	P0C5H7
A6NDX5	P0CAX5
A6NDX5	P0CG00
A6NDX5	P0CI00
A6NDX5	P0DP01
A6NDX5	P11247
A6NDX5	P12815
A6NDX5	P14605
A6NDX5	P17608
A6NDX5	P18291
A6NDX5	P24004
A6NDX5	P26819
A6NDX5	P28676
A6NDX5	P30352
A6NDX5	P31315
A6NDX5	P34146
A6NDX5	P34511
A6NDX5	P34934
A6NDX5	P36579
A6NDX5	P40236
A6NDX5	P41229
A6NDX5	P41229
A6NDX5	P41988
A6NDX5	P43115
A6NDX5	P47937
A6NDX5	P48420
A6NDX5	P49103
A6NDX5	P54100
A6NDX5	P54680
A6NDX5	P56536
A6NDX5	P61571
A6NDX5	P62598
A6NDX5	P70526
A6NDX5	P78871
A6NDX5	P86173
A6NDX5	O94805
A6NDX5	P87239
A6NDX5	P97927
A6NDX5	Q00968
A6NDX5	Q05763
A6NDX5	Q0D4J7
A6NDX5	A2YNT8
A6NDX5	Q0DLB9
A6NDX5	Q0J9X2
A6NDX5	Q10099
A6NDX5	Q10LZ9
A6NDX5	Q13401
A6NDX5	Q19A41
A6NDX5	Q2HJ10
A6NDX5	Q2R637
A6NDX5	Q3U0D9
A6NDX5	Q3UKY7
A6NDX5	Q3UW68
A6NDX5	Q3V3Z3
A6NDX5	Q42510
A6NDX5	Q4FZZ1
A6NDX5	Q6P4S6
A6NDX5	O24973
A6NDX5	Q2G0E0
A6NDX5	Q7A2Q1
A6NDX5	Q7A4R9
A6NDX5	Q91ZC1
A6NDX5	Q93VC7
A6NDX5	Q940T9
A6NDX5	Q949V6
A6NDX5	Q94AC1
A6NDX5	Q94HV7
A6NDX5	Q96BQ3
A6NDX5	Q99M75
A6NDX5	Q9BTD8
A6NDX5	Q9BTD8
A6NDX5	Q9C7F8
A6NDX5	Q9C826
A6NDX5	Q9C8T8
A6NDX5	Q9C9F5
A6NDX5	Q9C9X7
A6NDX5	Q9CAG3
A6NDX5	Q9CR42
A6NDX5	Q9D2H8
A6NDX5	Q9D9D8
A6NDX5	Q9DAK3
A6NDX5	Q9EQ15
A6NDX5	Q9FFQ0
A6NDX5	Q9FG91
A6NDX5	Q9FI14
A6NDX5	Q9FIF5
A6NDX5	Q9FJN8
A6NDX5	Q9FKT5
A6NDX5	Q9FMN0
A6NDX5	Q9FPR3
A6NDX5	Q9FT73
A6NDX5	Q9FVU9
A6NDX5	Q9LDQ3
A6NDX5	Q9LH84
A6NDX5	Q9LJ74
A6NDX5	Q9LJY0
A6NDX5	Q9LKR6
A6NDX5	Q9LR65
A6NDX5	Q9LSJ2
A6NDX5	Q9LT35
A6NDX5	Q9LTM0
A6NDX5	Q9LXA5
A6NDX5	Q9LZF8
A6NDX5	Q9M020
A6NDX5	Q9M0R6
A6NDX5	Q9M246
A6NDX5	Q9QX27
A6NDX5	Q9QYZ3
A6NDX5	Q9R0N6
A6NDX5	Q9S7R3
A6NDX5	Q9SA94
A6NDX5	Q9SCU0
A6NDX5	Q9SK28
A6NDX5	Q9SMZ3
A6NDX5	Q9SPG3
A6NDX5	Q9SRQ8
A6NDX5	Q9SV83
A6NDX5	Q9SVZ9
A6NDX5	Q9SXB5
A6NDX5	Q9SZ67
A6NDX5	Q9SZY3
A6NDX5	Q9U489
A6NDX5	Q9UI32
A6NDX5	Q9UM44
A6NDX5	Q9US20
A6NDX5	Q9UT79
A6NDX5	Q9UW24
A6NDX5	Q9VRR2
A6NDX5	Q9Y577
A6NDX5	Q9Y577
A6NDX5	Q9Z321
A6NDX5	A0A075B6N4
A6NDX5	A0A0B4J249
A6NDX5	A0A0C4DH43
A6NDX5	A1A5P0
A6NDX5	A1ZAJ2
A6NDX5	A2CE44
A6NDX5	A2RUR9
A6NDX5	A3LZZ0
A6NDX5	A4IF97
A6NDX5	A7XUZ6
A6NDX5	A8MW92
A6NDX5	B0BN49
A6NDX5	B2RYM5
A6NDX5	B5DF11
A6NDX5	O88878
A6NDX5	D0PV95
A6NDX5	D3Z2R5
A6NDX5	D3ZQG6
A6NDX5	Q9ESN6
A6NDX5	D3ZZC3
A6NDX5	E9PVD3
A6NDX5	E9Q7F2
A6NDX5	F1LNJ2
A6NDX5	F4HQD4
A6NDX5	G3V7X8
A6NDX5	G5EBH0
A6NDX5	G5EFT5
A6NDX5	H2LBU8
A6NDX5	O00305
A6NDX5	O00463
A6NDX5	O01737
A6NDX5	O08529
A6NDX5	O08697
A6NDX5	O13614
A6NDX5	O14594
A6NDX5	O14715
A6NDX5	O14815
A6NDX5	O14974
A6NDX5	O15075
A6NDX5	O15195
A6NDX5	O17323
A6NDX5	O22315
A6NDX5	O35115
A6NDX5	O70433
A6NDX5	O35646
A6NDX5	O35927
A6NDX5	O42943
A6NDX5	O43066
A6NDX5	O43869
A6NDX5	O53521
A6NDX5	O54799
A6NDX5	O54921
A6NDX5	O55164
A6NDX5	O60393
A6NDX5	O60548
A6NDX5	O60907
A6NDX5	O62305
A6NDX5	O70277
A6NDX5	O70583
A6NDX5	O75084
A6NDX5	O75373
A6NDX5	O75582
A6NDX5	O75716
A6NDX5	O75871
A6NDX5	O75953
A6NDX5	O89114
A6NDX5	O88277
A6NDX5	O88676
A6NDX5	O89033
A6NDX5	O94691
A6NDX5	O94810
A6NDX5	O95096
A6NDX5	O95747
A6NDX5	O95994
A6NDX5	O97159
A6NDX5	P00515
A6NDX5	P01732
A6NDX5	P02255
A6NDX5	P02468
A6NDX5	P02625
A6NDX5	P04167
A6NDX5	P05132
A6NDX5	P07171
A6NDX5	P12658
A6NDX5	P08101
A6NDX5	P08631
A6NDX5	P08861
A6NDX5	P09016
A6NDX5	P09405
A6NDX5	P09547
A6NDX5	P0A953
A6NDX5	P0AC69
A6NDX5	P0C1Q2
A6NDX5	P0C6P5
A6NDX5	P0CG23
A6NDX5	P0DJD1
A6NDX5	P11030
A6NDX5	P11171
A6NDX5	P11802
A6NDX5	P12297
A6NDX5	P13598
A6NDX5	P14199
A6NDX5	P15208
A6NDX5	P15529
A6NDX5	P15812
A6NDX5	P16050
A6NDX5	P16620
A6NDX5	P16989
A6NDX5	P17745
A6NDX5	P18009
A6NDX5	P18297
A6NDX5	P19339
A6NDX5	P20444
A6NDX5	P21452
A6NDX5	P21579
A6NDX5	P22310
A6NDX5	P22579
A6NDX5	P23198
A6NDX5	Q13185
A6NDX5	P23352
A6NDX5	P23654
A6NDX5	P24457
A6NDX5	P24723
A6NDX5	P25159
A6NDX5	P25439
A6NDX5	P25693
A6NDX5	P27870
A6NDX5	P28301
A6NDX5	P28566
A6NDX5	P28740
A6NDX5	P29473
A6NDX5	P29754
A6NDX5	P30405
A6NDX5	P30622
A6NDX5	P31016
A6NDX5	P31254
A6NDX5	P31384
A6NDX5	P31995
A6NDX5	P32246
A6NDX5	P33203
A6NDX5	P33543
A6NDX5	P34221
A6NDX5	P34333
A6NDX5	P35125
A6NDX5	P35219
A6NDX5	P35292
A6NDX5	P35426
A6NDX5	P36002
A6NDX5	P36106
A6NDX5	P36895
A6NDX5	P38144
A6NDX5	P38757
A6NDX5	P38859
A6NDX5	P39000
A6NDX5	P39413
A6NDX5	P39955
A6NDX5	P40394
A6NDX5	P40796
A6NDX5	P40968
A6NDX5	P41231
A6NDX5	P42530
A6NDX5	P46150
A6NDX5	P46531
A6NDX5	P47043
A6NDX5	P47102
A6NDX5	P47161
A6NDX5	P48442
A6NDX5	P49754
A6NDX5	P49846
A6NDX5	P50086
A6NDX5	P50219
A6NDX5	P51684
A6NDX5	P51960
A6NDX5	P52917
A6NDX5	P53164
A6NDX5	P53281
A6NDX5	P53350
A6NDX5	P54397
A6NDX5	P54789
A6NDX5	P55213
A6NDX5	P55347
A6NDX5	P57058
A6NDX5	P58173
A6NDX5	P58405
A6NDX5	P58801
A6NDX5	P60122
A6NDX5	Q9Y265
A6NDX5	P60123
A6NDX5	P60510
A6NDX5	P97470
A6NDX5	P60852
A6NDX5	P62344
A6NDX5	P62344
A6NDX5	P62936
A6NDX5	P63011
A6NDX5	P63012
A6NDX5	Q06AU3
A6NDX5	P70403
A6NDX5	P70566
A6NDX5	P73202
A6NDX5	P74227
A6NDX5	P74745
A6NDX5	P78424
A6NDX5	P80203
A6NDX5	P81068
A6NDX5	P84060
A6NDX5	P87153
A6NDX5	P90980
A6NDX5	P96284
A6NDX5	P97479
A6NDX5	P98154
A6NDX5	P9WGR9
A6NDX5	P9WNN9
A6NDX5	Q00537
A6NDX5	Q00772
A6NDX5	Q00PI9
A6NDX5	Q01986
A6NDX5	Q02875
A6NDX5	Q03137
A6NDX5	Q04636
A6NDX5	Q04887
A6NDX5	Q04M41
A6NDX5	Q05546
A6NDX5	Q06152
A6NDX5	Q06831
A6NDX5	Q07120
A6NDX5	Q07436
A6NDX5	Q07623
A6NDX5	Q07832
A6NDX5	Q08208
A6NDX5	Q08493
A6NDX5	Q09028
A6NDX5	Q60972
A6NDX5	Q09285
A6NDX5	Q09472
A6NDX5	Q0VAV2
A6NDX5	Q0ZCA7
A6NDX5	Q10265
A6NDX5	Q10425
A6NDX5	Q10656
A6NDX5	Q12159
A6NDX5	Q12215
A6NDX5	Q12271
A6NDX5	Q13219
A6NDX5	Q13422
A6NDX5	Q13610
A6NDX5	Q14004
A6NDX5	Q14151
A6NDX5	Q14517
A6NDX5	Q15056
A6NDX5	Q15375
A6NDX5	Q15669
A6NDX5	Q15785
A6NDX5	Q15928
A6NDX5	Q16880
A6NDX5	Q17941
A6NDX5	Q19297
A6NDX5	Q19QU3
A6NDX5	Q1LZC5
A6NDX5	Q1X8D7
A6NDX5	Q24368
A6NDX5	Q39030
A6NDX5	Q3KRD5
A6NDX5	Q3MI99
A6NDX5	Q3TLR7
A6NDX5	Q3TZZ7
A6NDX5	Q3U288
A6NDX5	Q3UHD1
A6NDX5	Q3UIZ8
A6NDX5	Q3UMC0
A6NDX5	Q3UTH8
A6NDX5	Q3UX61
A6NDX5	Q3V0C1
A6NDX5	Q496Y0
A6NDX5	Q499V6
A6NDX5	Q4JM44
A6NDX5	Q4KM47
A6NDX5	Q4V348
A6NDX5	Q4V9Z5
A6NDX5	Q4ZJM7
A6NDX5	Q55774
A6NDX5	Q56WK6
A6NDX5	Q58EX7
A6NDX5	Q5A4X0
A6NDX5	Q5DU25
A6NDX5	Q5HYI8
A6NDX5	Q5JUW0
A6NDX5	Q5PQK8
A6NDX5	Q5RKI8
A6NDX5	Q5SVQ8
A6NDX5	Q5T8D3
A6NDX5	Q5TYW1
A6NDX5	Q5U2U2
A6NDX5	Q5UKY4
A6NDX5	Q5XHX6
