id,psp_length,pdb_structure_length,length_matches
Q91YL3,548,548,True
Q91YM2,1499,1499,True
Q91YM4,630,630,True
Q91YN0,552,552,True
Q91YN1,357,357,True
Q91YN5,522,522,True
Q91YN9,210,210,True
Q91YP0,464,464,True
Q91YP2,704,704,True
Q91YP3,318,318,True
Q91YP6,381,381,True
Q91YQ1,204,204,True
Q91YQ3,154,154,True
Q91YQ5,608,608,True
Q91YR1,350,350,True
Q91YR5,698,698,True
Q91YR7,941,941,True
Q91YS4,619,619,True
Q91YS8,374,374,True
Q91YT0,464,464,True
Q91YT2,192,192,True
Q91YT7,579,579,True
Q91YT8,804,804,True
Q91YU3,345,345,True
Q91YU6,671,671,True
Q91YU8,470,470,True
Q91YW3,504,504,True
Q91YX0,663,663,True
Q91YX5,370,370,True
Q91YY4,289,289,True
Q91YY5,670,670,True
Q91Z22,195,195,True
Q91Z31,531,531,True
Q91Z38,292,292,True
Q91Z46,422,422,True
Q91Z49,317,317,True
Q91Z58,1206,1206,True
Q91Z61,198,198,True
Q91Z67,1071,1071,True
Q91Z69,1062,1062,True
Q91Z79,1192,1192,True
Q91Z80,1043,1043,True
Q91Z83,1935,1935,True
Q91Z96,1138,1138,True
Q91Z98,402,402,True
Q91ZA3,724,724,True
Q91ZA6,436,436,True
Q91ZB0,2144,2144,True
Q91ZC5,305,305,True
Q91ZD1,312,312,True
Q91ZD4,521,521,True
Q91ZD6,262,262,True
Q91ZE0,421,421,True
Q91ZE9,185,185,True
Q91ZG2,326,326,True
Q91ZJ5,508,508,True
Q91ZM2,756,756,True
Q91ZM8,215,215,True
Q91ZM9,306,306,True
Q91ZN1,461,461,True
Q91ZP3,924,924,True
Q91ZP6,311,311,True
Q91ZP9,389,389,True
Q91ZQ0,406,406,True
Q91ZQ1,861,861,True
Q91ZQ5,533,533,True
Q91ZR1,213,213,True
Q91ZR2,614,614,True
Q91ZR3,358,358,True
Q91ZR5,686,686,True
Q91ZS3,361,361,True
Q91ZS8,711,711,True
Q91ZT1,1363,1363,True
Q91ZT5,766,766,True
Q91ZU9,1003,1003,True
Q91ZV0,1396,1396,True
Q91ZV3,769,769,True
Q91ZV4,335,335,True
Q91ZV7,500,500,True
Q91ZV8,1336,1336,True
Q91ZW3,1051,1051,True
Q91ZX1,238,238,True
Q91ZX6,588,588,True
Q91ZY2,391,391,True
Q91ZY8,710,710,True
Q91ZZ2,1086,1086,True
Q91ZZ3,133,133,True
Q91ZZ5,737,737,True
Q92063,359,359,True
Q920A5,452,452,True
Q920A6,452,452,True
Q920A7,789,789,True
Q920A9,352,352,True
Q920B0,1035,1035,True
Q920B9,1047,1047,True
Q920D5,420,420,True
Q920E3,988,988,True
Q920E5,353,353,True
Q920F6,1248,1248,True
Q920G0,358,358,True
Q920G2,337,337,True
Q920G3,569,569,True
Q920G9,524,524,True
Q920H8,1157,1157,True
Q920I0,241,241,True
Q920I9,1489,1489,True
Q920J4,289,289,True
Q920L0,525,525,True
Q920L2,656,656,True
Q920M5,471,471,True
Q920M7,470,470,True
Q920N1,254,254,True
Q920N2,722,722,True
Q920N7,421,421,True
Q920P5,562,562,True
Q920P6,352,352,True
Q920Q0,383,383,True
Q920Q2,1249,1249,True
Q920Q3,154,154,True
Q920Q4,839,839,True
Q920Q6,346,346,True
Q920Q8,642,642,True
Q920R0,1651,1651,True
Q920R2,660,660,True
Q920R4,1346,1346,True
Q920S3,266,266,True
Q92185,356,356,True
Q92186,375,375,True
Q92187,359,359,True
Q921A2,637,637,True
Q921B4,824,824,True
Q921C1,269,269,True
Q921C3,2304,2304,True
Q921C5,820,820,True
Q921D9,618,618,True
Q921E2,194,194,True
Q921E6,441,441,True
Q921F2,414,414,True
Q921F4,591,591,True
Q921G6,680,680,True
Q921G7,616,616,True
Q921G8,905,905,True
Q921H8,424,424,True
Q921I1,697,697,True
Q921I2,584,584,True
Q921I6,962,962,True
Q921J2,184,184,True
Q921J4,223,223,True
Q921K8,919,919,True
Q921K9,202,202,True
Q921L3,188,188,True
Q921L5,731,731,True
Q921L8,608,608,True
Q921M3,1217,1217,True
Q921M4,999,999,True
Q921M7,324,324,True
Q921N6,760,760,True
Q921P9,165,165,True
Q921Q7,763,763,True
Q921R4,703,703,True
Q921R7,437,437,True
Q921S7,423,423,True
Q921T2,595,595,True
Q921U8,923,923,True
Q921W0,196,196,True
Q921X6,316,316,True
Q921Y0,216,216,True
Q921Y4,450,450,True
Q922B1,323,323,True
Q922B2,501,501,True
Q922B5,355,355,True
Q922B6,594,594,True
Q922B9,1252,1252,True
Q922C1,641,641,True
Q922D4,844,844,True
Q922D8,935,935,True
Q922E4,404,404,True
Q922E6,689,689,True
Q922F4,447,447,True
Q922G0,311,311,True
Q922G2,307,307,True
Q922G7,430,430,True
Q922H1,528,532,False
Q922H4,420,420,True
Q922H7,247,247,True
Q922H9,316,316,True
Q922I5,372,372,True
Q922J2,397,397,True
Q922J3,1391,1391,True
Q922J6,221,221,True
Q922K7,793,793,True
Q922K9,512,512,True
Q922M3,315,315,True
Q922M5,438,438,True
Q922M7,232,232,True
Q922P9,546,546,True
Q922Q1,338,338,True
Q922Q2,567,567,True
Q922Q4,320,320,True
Q922Q5,369,369,True
Q922Q6,247,247,True
Q922Q8,307,307,True
Q922R0,355,355,True
Q922R5,820,820,True
Q922R8,440,440,True
Q922S8,721,721,True
Q922T2,349,349,True
Q922U1,683,683,True
Q922U2,580,580,True
Q922V4,513,513,True
Q922W5,309,309,True
Q922X9,692,692,True
Q922Y0,586,586,True
Q922Y1,297,297,True
Q922Z0,341,341,True
Q923A2,608,608,True
Q923A8,606,606,True
Q923B1,550,550,True
Q923B3,828,828,True
Q923B6,470,470,True
Q923D2,206,206,True
Q923D3,296,296,True
Q923D4,86,86,True
Q923D5,641,641,True
Q923E4,737,737,True
Q923F1,241,241,True
Q923I7,670,670,True
Q923J1,1863,1863,True
Q923K9,594,594,True
Q923M0,524,524,True
Q923P0,1320,1320,True
Q923Q2,1113,1113,True
Q923S2,114,114,True
Q923S6,574,574,True
Q923S8,773,773,True
Q923S9,203,203,True
Q923T0,569,569,True
Q923T4,484,484,True
Q923T9,529,529,True
Q923U0,474,474,True
Q923V4,284,284,True
Q923V7,482,482,True
Q923W1,853,853,True
Q923W4,202,202,True
Q923X4,156,156,True
Q923Z0,410,410,True
Q923Z3,669,669,True
Q92466,427,427,True
Q92478,149,149,True
Q92481,460,460,True
Q92484,453,453,True
Q92485,455,455,True
Q92496,578,578,True
Q92499,740,740,True
Q924A0,459,459,True
Q924A2,2510,2510,True
Q924C1,1204,1204,True
Q924C3,906,906,True
Q924C5,1680,1678,False
Q924C6,757,757,True
Q924C9,757,757,True
Q924D1,502,502,True
Q924H2,789,789,True
Q924H7,646,646,True
Q924H8,314,314,True
Q924I2,873,873,True
Q924K2,649,649,True
Q924K8,591,591,True
Q924L1,360,360,True
Q924M7,423,423,True
Q924N4,1150,1150,True
Q924N5,721,721,True
Q924S5,950,950,True
Q924S7,410,410,True
Q924S8,444,444,True
Q924S9,152,152,True
Q924T2,291,291,True
Q924T3,326,326,True
Q924T7,1066,1066,True
Q924T8,339,339,True
Q924U5,570,570,True
Q924W5,1097,1097,True
Q924W7,1134,1134,True
Q924X1,152,152,True
Q924X2,772,772,True
Q924X6,996,996,True
Q924X7,491,491,True
Q924Y0,387,387,True
Q924Z4,380,380,True
Q924Z5,370,370,True
Q924Z6,1125,1125,True
Q92502,1023,1023,True
Q92503,715,715,True
Q92504,469,469,True
Q92506,261,261,True
Q92508,2521,2521,True
Q92519,343,343,True
Q92520,227,227,True
Q92521,554,554,True
Q92522,213,213,True
Q92523,772,772,True
Q92526,530,530,True
Q92527,254,254,True
Q92529,594,594,True
Q92530,271,271,True
Q92536,515,515,True
Q92537,303,303,True
Q92538,1859,1859,True
Q92539,896,896,True
Q92540,1137,1137,True
Q92541,710,710,True
Q92542,709,709,True
Q92543,992,992,True
Q92544,642,642,True
Q92545,1883,1883,True
Q92546,391,391,True
Q92547,1522,1522,True
Q92551,441,441,True
Q92552,414,414,True
Q92556,727,727,True
Q92558,559,559,True
Q92560,729,729,True
Q92561,330,330,True
Q92562,907,907,True
Q92563,424,424,True
Q92564,292,292,True
Q92565,580,580,True
Q92567,244,244,True
Q92569,461,461,True
Q92570,626,626,True
Q92572,193,193,True
Q92574,1164,1164,True
Q92575,508,508,True
Q92576,2039,2039,True
Q92581,701,669,False
Q92583,94,94,True
Q92585,1016,1016,True
Q92597,394,394,True
Q92598,858,858,True
Q92599,483,483,True
Q925B0,333,333,True
Q925C0,491,491,True
Q925D4,263,263,True
Q925D6,334,334,True
Q925E0,539,539,True
Q925E1,517,517,True
Q925F0,85,85,True
Q925F2,394,394,True
Q925G1,669,669,True
Q925G2,290,290,True
Q925H1,1281,1281,True
Q925H4,128,128,True
Q925I1,591,591,True
Q925J9,1575,1575,True
Q925N1,313,313,True
Q925N3,602,602,True
Q925N4,235,235,True
Q925N6,1320,1320,True
Q925P2,520,520,True
Q925Q8,634,634,True
Q925Q9,709,709,True
Q925S8,715,715,True
Q925T6,1127,1127,True
Q92600,299,299,True
Q92604,370,370,True
Q92608,1830,1830,True
Q92609,795,795,True
Q92610,1267,1267,True
Q92611,657,657,True
Q92613,823,823,True
Q92614,2054,2054,True
Q92615,738,738,True
Q92616,2671,2671,True
Q92617,1050,1050,True
Q92618,1163,1163,True
Q92619,1136,1136,True
Q92620,1227,1227,True
Q92621,2012,2012,True
Q92622,972,972,True
Q92623,222,222,True
Q92624,585,585,True
Q92625,1134,1134,True
Q92626,1479,1479,True
Q92628,1395,1395,True
Q92629,289,289,True
Q92630,601,601,True
Q92633,364,364,True
Q92636,917,917,True
Q92637,280,280,True
Q92643,395,395,True
Q92664,365,365,True
Q92665,395,395,True
Q92667,903,903,True
Q92670,426,426,True
Q92673,2214,2214,True
Q92674,756,756,True
Q92681,617,617,True
Q92685,438,438,True
Q92686,78,78,True
Q92688,251,251,True
Q92692,538,538,True
Q92696,567,567,True
Q92698,747,747,True
Q92729,1446,1446,True
Q92730,232,232,True
Q92731,530,530,True
Q92733,491,491,True
Q92734,400,400,True
Q92738,828,828,True
Q92743,480,480,True
Q92747,370,370,True
Q92750,862,862,True
Q92752,1358,1358,True
Q92753,470,470,True
Q92754,450,450,True
Q92759,462,462,True
Q92764,455,455,True
Q92765,325,325,True
Q92766,1687,1687,True
Q92769,488,488,True
Q92771,950,950,True
Q92772,493,493,True
Q92777,582,582,True
Q92781,318,318,True
Q92782,387,380,False
Q92783,540,540,True
Q92784,378,378,True
Q92785,391,391,True
Q92786,737,737,True
Q92791,437,437,True
Q92793,2442,2442,True
Q92794,2004,2004,True
Q92796,817,817,True
Q92797,1274,1274,True
Q92800,747,747,True
Q92802,583,583,True
Q92804,592,592,True
Q92805,767,767,True
Q92817,2033,2033,True
Q92819,552,552,True
Q92823,1304,1304,True
Q92824,1860,1860,True
Q92826,284,284,True
Q92828,525,525,True
Q92830,837,837,True
Q92831,832,832,True
Q92832,810,810,True
Q92833,1246,1246,True
Q92834,1020,1020,True
Q92835,1189,1189,True
Q92837,279,279,True
Q92838,391,391,True
Q92839,578,578,True
Q92841,729,729,True
Q92843,193,193,True
Q92844,425,425,True
Q92845,792,792,True
Q92847,366,366,True
Q92851,521,521,True
Q92854,862,862,True
Q92858,354,354,True
Q92859,1461,1461,True
Q92870,758,758,True
Q92871,262,262,True
Q92874,299,299,True
Q92878,1312,1312,True
Q92879,486,486,True
Q92882,214,214,True
Q92887,1545,1545,True
Q92888,912,912,True
Q92889,916,916,True
Q92890,307,307,True
Q92896,1179,1179,True
Q92900,1129,1129,True
Q92901,407,407,True
Q92902,700,700,True
Q92903,461,461,True
Q92904,295,295,True
Q92905,334,334,True
Q92908,595,595,True
Q92911,643,643,True
Q92913,245,245,True
Q92915,247,247,True
Q92917,476,476,True
Q92918,833,833,True
Q92922,1105,1105,True
Q92925,531,531,True
Q92928,201,201,True
Q92930,207,207,True
Q92932,1015,1015,True
Q92934,168,168,True
Q92935,676,676,True
Q92945,711,711,True
Q92947,438,438,True
Q92949,421,421,True
Q92952,543,543,True
Q92953,911,911,True
Q92954,1404,1404,True
Q92956,283,283,True
Q92959,643,643,True
Q92963,219,219,True
Q92966,411,411,True
Q92968,403,403,True
Q92973,898,898,True
Q92974,986,986,True
Q92979,244,244,True
Q92982,152,152,True
Q92985,503,503,True
Q92988,240,240,True
Q92989,425,425,True
Q92990,594,594,True
Q92993,513,513,True
Q92994,677,677,True
Q92995,863,863,True
Q92997,716,716,True
Q93008,2554,2554,True
Q93009,1102,1102,True
Q93015,286,286,True
Q93033,1021,1021,True
Q93034,780,780,True
Q93045,179,179,True
Q93050,837,837,True
Q93052,612,612,True
Q93062,196,196,True
Q93063,718,718,True
Q93070,314,314,True
Q93073,1101,1101,True
Q93074,2177,2177,True
Q93075,761,761,True
Q93077,129,130,False
Q93079,125,126,False
Q93084,999,999,True
Q93086,422,422,True
Q93088,406,406,True
Q93092,337,337,True
Q93096,173,173,True
Q93097,391,391,True
Q93099,445,445,True
Q93100,1093,1093,True
Q95107,505,505,True
Q95168,1174,1174,True
Q95216,1005,1005,True
Q95250,194,194,True
Q95460,341,341,True
Q95KE5,159,159,True
Q95MG6,380,380,True
Q95N27,568,568,True
Q95YJ1,548,548,True
Q969E1,77,77,True
Q969E2,229,229,True
Q969E3,161,161,True
Q969E4,200,200,True
Q969F1,213,213,True
Q969F2,451,451,True
Q969F8,398,398,True
Q969F9,1004,1004,True
Q969G3,411,411,True
Q969G5,261,261,True
Q969G6,155,155,True
Q969G9,470,470,True
Q969H0,707,707,True
Q969H4,720,720,True
Q969H6,163,163,True
Q969H8,173,173,True
Q969I3,302,302,True
Q969I6,547,547,True
Q969J2,545,545,True
Q969J3,196,196,True
Q969K3,372,372,True
Q969K4,478,478,True
Q969K7,222,222,True
Q969M1,308,308,True
Q969M3,257,257,True
Q969M7,185,185,True
Q969N2,578,578,True
Q969P0,613,613,True
Q969P5,355,355,True
Q969P6,601,601,True
Q969Q0,106,106,True
Q969Q1,353,353,True
Q969Q4,196,196,True
Q969Q5,203,203,True
Q969Q6,453,453,True
Q969R2,916,916,True
Q969R5,705,705,True
Q969R8,447,447,True
Q969S0,331,331,True
Q969S2,332,332,True
Q969S3,477,477,True
Q969S8,669,669,True
Q969S9,779,779,True
Q969T3,373,373,True
Q969T4,207,207,True
Q969T7,300,300,True
Q969T9,261,261,True
Q969U6,566,566,True
Q969U7,264,264,True
Q969V3,563,563,True
Q969V4,418,418,True
Q969V5,352,352,True
Q969V6,931,931,True
Q969W1,377,377,True
Q969W3,186,186,True
Q969W8,418,418,True
Q969W9,287,287,True
Q969X0,211,211,True
Q969X1,311,311,True
Q969X2,333,333,True
Q969X5,290,290,True
Q969X6,686,686,True
Q969Y0,559,559,True
Q969Y2,492,492,True
Q969Z0,631,631,True
Q969Z3,335,335,True
Q969Z4,430,430,True
Q96A00,147,147,True
Q96A04,125,125,True
Q96A05,226,226,True
Q96A08,126,127,False
Q96A11,431,431,True
Q96A19,550,550,True
Q96A22,123,123,True
Q96A23,557,557,True
Q96A25,262,262,True
Q96A26,154,154,True
Q96A29,364,364,True
Q96A32,169,169,True
Q96A33,483,483,True
Q96A35,216,216,True
Q96A37,237,237,True
Q96A44,273,273,True
Q96A47,359,359,True
Q96A49,352,352,True
Q96A54,375,375,True
Q96A56,240,240,True
Q96A57,120,120,True
Q96A58,199,199,True
Q96A59,401,401,True
Q96A65,974,974,True
Q96A70,460,460,True
Q96A72,148,148,True
Q96A73,305,305,True
Q96A83,441,441,True
Q96A98,100,100,True
Q96AA3,541,541,True
Q96AA8,810,810,True
Q96AB3,205,205,True
Q96AB6,310,310,True
Q96AC1,680,680,True
Q96AC6,838,838,True
Q96AD5,504,504,True
Q96AE4,644,644,True
Q96AE7,1141,1141,True
Q96AG3,418,418,True
Q96AG4,307,307,True
Q96AJ1,413,413,True
Q96AJ9,217,217,True
Q96AK3,386,386,True
Q96AM1,343,343,True
Q96AN5,459,459,True
Q96AP0,458,458,True
Q96AP4,578,578,True
Q96AP7,390,390,True
Q96AQ1,378,378,True
Q96AQ2,219,219,True
Q96AQ6,731,731,True
Q96AQ8,359,359,True
Q96AQ9,280,280,True
Q96AT1,154,154,True
Q96AT9,228,228,True
Q96AV8,911,911,True
Q96AW1,172,172,True
Q96AX1,596,596,True
Q96AX2,223,223,True
Q96AX9,955,1013,False
Q96AY2,570,570,True
Q96AY3,582,582,True
Q96AY4,2481,2481,True
Q96AZ1,226,226,True
Q96AZ6,181,181,True
Q96B01,352,352,True
Q96B02,151,151,True
Q96B18,629,629,True
Q96B21,275,275,True
Q96B23,404,404,True
Q96B26,276,276,True
Q96B33,292,292,True
Q96B36,256,256,True
Q96B45,106,106,True
Q96B49,74,74,True
Q96B54,188,188,True
Q96B67,414,414,True
Q96B70,501,501,True
Q96B77,213,213,True
Q96B86,450,450,True
Q96B96,161,161,True
Q96B97,665,665,True
Q96BA8,519,519,True
Q96BD0,722,722,True
Q96BD5,680,680,True
Q96BD6,273,273,True
Q96BD8,255,255,True
Q96BF3,282,282,True
Q96BF6,587,587,True
Q96BH1,459,459,True
Q96BH3,223,223,True
Q96BI1,424,424,True
Q96BI3,265,265,True
Q96BJ3,306,306,True
Q96BJ8,720,720,True
Q96BK5,328,328,True
Q96BM0,104,104,True
Q96BM1,317,317,True
Q96BN2,335,335,True
Q96BN6,582,582,True
Q96BN8,352,352,True
Q96BP3,646,646,True
Q96BQ1,224,224,True
Q96BQ5,260,260,True
Q96BR1,496,496,True
Q96BR5,231,231,True
Q96BR6,464,464,True
Q96BR9,441,441,True
Q96BS2,214,214,True
Q96BT1,292,292,True
Q96BT3,561,561,True
Q96BT7,664,664,True
Q96BU1,408,408,True
Q96BV0,537,537,True
Q96BW1,309,309,True
Q96BW5,349,349,True
Q96BW9,452,452,True
Q96BX8,217,217,True
Q96BY2,351,351,True
Q96BY6,2186,2186,True
Q96BY7,2078,2078,True
Q96BY9,339,339,True
Q96BZ4,506,506,True
Q96BZ8,264,264,True
Q96C00,473,473,True
Q96C01,138,138,True
Q96C03,454,454,True
Q96C10,678,678,True
Q96C11,551,551,True
Q96C12,935,935,True
Q96C19,240,240,True
Q96C23,342,342,True
Q96C24,671,671,True
Q96C28,371,371,True
Q96C34,613,613,True
Q96C36,320,320,True
Q96C45,1275,1275,True
Q96C55,264,264,True
Q96C57,262,262,True
Q96C86,337,337,True
Q96C90,147,147,True
Q96C92,435,435,True
Q96CA5,298,298,True
Q96CB8,462,462,True
Q96CB9,384,384,True
Q96CC6,855,855,True
Q96CD2,204,204,True
Q96CE8,201,201,True
Q96CF2,233,233,True
Q96CG3,184,184,True
Q96CG8,243,243,True
Q96CH1,333,333,True
Q96CJ1,260,260,True
Q96CK0,615,615,True
Q96CM3,377,377,True
Q96CM8,615,615,True
Q96CN4,794,794,True
Q96CN5,670,670,True
Q96CN7,298,298,True
Q96CN9,775,775,True
Q96CP2,140,140,True
Q96CP6,724,724,True
Q96CP7,247,247,True
Q96CQ1,311,311,True
Q96CS2,278,278,True
Q96CS3,445,445,True
Q96CS4,500,500,True
Q96CS7,222,222,True
Q96CT2,875,875,True
Q96CT7,223,223,True
Q96CU9,486,486,True
Q96CV9,577,577,True
Q96CW1,435,435,True
Q96CW5,907,907,True
Q96CW6,309,309,True
Q96CW9,530,530,True
Q96CX2,325,325,True
Q96CX3,271,271,True
Q96CX6,371,371,True
Q96D03,193,193,True
Q96D05,121,121,True
Q96D09,838,838,True
Q96D15,328,328,True
Q96D21,266,266,True
Q96D31,301,301,True
Q96D42,364,364,True
Q96D46,503,503,True
Q96D70,268,268,True
Q96D71,796,796,True
Q96D96,273,273,True
Q96DA0,208,208,True
Q96DA2,213,213,True
Q96DA6,116,116,True
Q96DB2,347,347,True
Q96DB5,314,314,True
Q96DB9,178,178,True
Q96DC7,493,493,True
Q96DC8,303,303,True
Q96DD0,335,335,True
Q96DE0,195,195,True
Q96DE5,110,110,True
Q96DF8,476,476,True
Q96DG6,245,245,True
Q96DH6,328,328,True
Q96DI7,357,357,True
Q96DM1,585,585,True
Q96DM3,657,657,True
Q96DN2,955,955,True
Q96DN5,1066,1066,True
Q96DN6,1003,1003,True
Q96DP5,389,389,True
Q96DR4,205,205,True
Q96DR7,871,871,True
Q96DT0,336,336,True
Q96DT6,458,458,True
Q96DT7,871,871,True
Q96DU3,332,332,True
Q96DU7,683,683,True
Q96DU9,382,382,True
Q96DV4,380,380,True
Q96DW6,304,304,True
Q96DX4,576,576,True
Q96DX5,294,294,True
Q96DX7,344,344,True
Q96DX8,246,246,True
Q96DY2,449,449,True
Q96DY5,654,654,True
Q96DY7,904,904,True
Q96DZ1,483,483,True
Q96DZ5,547,547,True
Q96DZ7,209,209,True
Q96E09,287,287,True
Q96E11,262,262,True
Q96E14,147,147,True
Q96E16,107,107,True
Q96E17,227,227,True
Q96E22,293,293,True
Q96E29,417,417,True
Q96E35,227,227,True
Q96E39,390,390,True
Q96E40,222,222,True
Q96E52,524,524,True
Q96E66,192,192,True
Q96E93,195,195,True
Q96EA4,605,605,True
Q96EB1,424,424,True
Q96EB6,747,747,True
Q96EC8,236,236,True
Q96ED9,719,719,True
Q96EE3,360,360,True
Q96EE4,140,140,True
Q96EF0,704,704,True
Q96EF9,292,292,True
Q96EG1,525,525,True
Q96EG3,531,531,True
Q96EH3,234,234,True
Q96EI5,215,215,True
Q96EK2,531,531,True
Q96EK4,314,314,True
Q96EK5,621,621,True
Q96EK6,184,184,True
Q96EK7,910,910,True
Q96EK9,354,354,True
Q96EL1,287,287,True
Q96EL2,167,167,True
Q96EL3,112,112,True
Q96EM0,354,354,True
Q96EN8,888,888,True
Q96EN9,201,201,True
Q96EP0,1072,1072,True
Q96EP1,664,664,True
Q96EP5,407,407,True
Q96EP9,437,437,True
Q96EQ0,304,304,True
Q96EQ8,232,232,True
Q96EQ9,843,843,True
Q96ER3,474,474,True
Q96ER9,411,411,True
Q96ES6,412,412,True
Q96ES7,293,293,True
Q96ET8,276,276,True
Q96EU6,259,259,True
Q96EU7,318,318,True
Q96EV2,1170,1170,True
Q96EV8,351,351,True
Q96EX2,444,444,True
Q96EX3,536,536,True
Q96EY1,480,480,True
Q96EY4,203,203,True
Q96EY5,273,273,True
Q96EY7,689,689,True
Q96EY8,250,250,True
Q96EY9,351,351,True
Q96EZ4,313,313,True
Q96EZ8,462,462,True
Q96F05,449,449,True
Q96F07,1278,1278,True
Q96F10,170,170,True
Q96F15,307,307,True
Q96F24,287,287,True
Q96F25,216,216,True
Q96F44,468,468,True
Q96F45,646,646,True
Q96F46,866,866,True
Q96F63,343,343,True
Q96F81,1524,1524,True
Q96F83,325,325,True
Q96F86,508,508,True
Q96F87,857,857,True
Q96FA3,418,418,True
Q96FA7,236,236,True
Q96FB5,475,475,True
Q96FC7,376,376,True
Q96FC9,970,970,True
Q96FE5,620,620,True
Q96FF7,219,219,True
Q96FF9,252,252,True
Q96FG2,381,381,True
Q96FH0,119,119,True
Q96FI4,390,390,True
Q96FJ0,436,436,True
Q96FJ2,89,89,True
Q96FK6,387,387,True
Q96FL9,552,552,True
Q96FN4,548,548,True
Q96FN5,646,646,True
Q96FN9,168,168,True
Q96FQ6,103,103,True
Q96FQ7,95,95,True
Q96FS4,1042,1042,True
Q96FT7,539,647,False
Q96FT9,208,208,True
Q96FV0,321,321,True
Q96FV2,425,425,True
Q96FV9,657,657,True
Q96FW1,271,271,True
Q96FX7,289,289,True
Q96FX8,193,193,True
Q96FZ2,354,354,True
Q96FZ5,175,175,True
Q96FZ7,201,201,True
Q96G01,975,975,True
Q96G03,612,612,True
Q96G04,330,330,True
Q96G21,291,291,True
Q96G23,380,380,True
Q96G25,268,268,True
Q96G27,269,269,True
Q96G28,342,342,True
Q96G30,205,205,True
Q96G42,594,594,True
Q96G46,650,650,True
Q96G61,164,164,True
Q96G74,571,571,True
Q96G75,393,393,True
Q96G79,324,324,True
Q96G91,374,374,True
Q96G97,398,398,True
Q96GA3,475,475,True
Q96GA7,329,329,True
Q96GC5,212,212,True
Q96GC6,653,653,True
Q96GC9,406,406,True
Q96GD0,296,296,True
Q96GD3,660,660,True
Q96GD4,344,344,True
Q96GE4,821,821,True
Q96GE5,643,643,True
Q96GE6,196,196,True
Q96GE9,116,116,True
Q96GF1,192,192,True
Q96GG9,259,259,True
Q96GI7,184,184,True
Q96GJ1,504,504,True
Q96GK7,314,314,True
Q96GL9,167,167,True
Q96GM1,343,343,True
Q96GM5,515,515,True
Q96GM8,510,510,True
Q96GN5,454,454,True
Q96GP6,871,871,True
Q96GQ5,468,468,True
Q96GQ7,796,796,True
Q96GR2,724,724,True
Q96GR4,267,267,True
Q96GS4,357,357,True
Q96GS6,310,310,True
Q96GT9,111,111,True
Q96GU1,130,130,True
Q96GV9,206,206,True
Q96GW7,911,911,True
Q96GW9,593,593,True
Q96GX1,697,697,True
Q96GX2,97,97,True
Q96GX5,879,879,True
Q96GX8,76,76,True
Q96GX9,242,242,True
Q96GY0,325,325,True
Q96GY3,246,246,True
Q96GZ6,507,507,True
Q96H12,275,275,True
Q96H15,378,378,True
Q96H20,258,258,True
Q96H22,339,339,True
Q96H35,190,190,True
Q96H40,463,463,True
Q96H55,970,970,True
Q96H72,371,371,True
Q96H78,314,314,True
Q96H79,300,300,True
Q96H86,408,408,True
Q96H96,371,371,True
Q96HA1,1249,1249,True
Q96HA4,380,380,True
Q96HA7,1378,1378,True
Q96HA8,205,205,True
Q96HA9,241,241,True
Q96HB5,630,630,True
Q96HC4,596,596,True
Q96HD1,420,420,True
Q96HD9,319,319,True
Q96HE7,468,468,True
Q96HE9,360,360,True
Q96HF1,295,295,True
Q96HH4,297,297,True
Q96HH6,336,336,True
Q96HH9,432,432,True
Q96HI0,755,755,True
Q96HJ3,373,373,True
Q96HJ5,214,214,True
Q96HJ9,113,113,True
Q96HL8,342,342,True
Q96HN2,611,611,True
Q96HP0,2047,2047,True
Q96HP4,312,312,True
Q96HP8,235,235,True
Q96HQ0,510,510,True
Q96HQ2,116,116,True
Q96HR3,178,178,True
Q96HR8,494,494,True
Q96HR9,211,211,True
Q96HS1,289,289,True
Q96HT8,127,127,True
Q96HU1,749,749,True
Q96HV5,264,264,True
Q96HW7,963,963,True
Q96HY6,314,314,True
Q96HY7,919,919,True
Q96HZ4,224,224,True
Q96I13,439,439,True
Q96I15,445,445,True
Q96I24,572,572,True
Q96I25,401,401,True
Q96I27,306,306,True
Q96I34,528,528,True
Q96I51,464,464,True
Q96I59,477,477,True
Q96I99,432,432,True
Q96IC2,774,774,True
Q96ID5,467,467,True
Q96IF1,538,538,True
Q96IG2,436,436,True
Q96II8,777,777,True
Q96IJ6,420,420,True
Q96IK1,185,185,True
Q96IK5,515,515,True
Q96IM9,177,177,True
Q96IP4,442,442,True
Q96IQ7,327,327,True
Q96IQ9,312,312,True
Q96IR2,970,970,True
Q96IR7,371,371,True
Q96IT1,587,587,True
Q96IU2,234,234,True
Q96IU4,210,210,True
Q96IV0,654,654,True
Q96IV6,333,333,True
Q96IW2,340,340,True
Q96IW7,307,307,True
Q96IX5,58,58,True
Q96IY1,281,281,True
Q96IY4,423,423,True
Q96IZ0,340,340,True
Q96IZ2,230,230,True
Q96IZ5,413,413,True
Q96IZ6,378,378,True
Q96IZ7,334,334,True
Q96J01,351,351,True
Q96J02,903,903,True
Q96J65,1359,1359,True
Q96J66,1382,1382,True
Q96J77,140,140,True
Q96J84,757,757,True
Q96J87,481,481,True
Q96J88,318,318,True
Q96J92,1243,1243,True
Q96J94,861,861,True
Q96JA1,1093,1093,True
Q96JA3,519,519,True
Q96JA4,679,679,True
Q96JB2,828,828,True
Q96JB3,615,615,True
