Q9HBQ8	Q9HBQ8
P35556	Q62919
P35556	Q92832
P35556	Q2VWQ2
Q9Y605	Q9Y605
Q9Y605	Q5M820
Q9Y605	Q9CQL7
Q9Y605	Q96HT8
Q9Y605	XP_619467
Q7Z2K6	Q7Z2K6
Q7Z2K6	Q3UVK0
Q7Z2K6	Q6UPR8
P59824	P59824
P59824	Q9NZN1
P59824	P59823
P59824	Q9NP60
P59824	Q9ERS6
P59824	Q9NPH3-5
P59824	Q3UVZ1
P59824	Q9NPH3
P59824	Q63621
P59824	Q61730-2
P59824	P59822
P59824	Q61730
P59824	Q13478
P59824	Q61098
P10362	P10362
P10362	Q03517
P10362	P13521
E9Q9Q2	E9Q9Q2
E9Q9Q2	F1LNT3
E9Q9Q2	Q15032-3
E9Q9Q2	Q15032
E9Q9Q2	Q15032-2
E9Q9Q2	Q9UBL0
E9Q9Q2	D3ZQR3
E9Q9Q2	Q9DCB4
E9Q9Q2	Q7M2N1
E9Q9Q2	Q9UBL0-2
E9Q9Q2	Q9DCB4-4
E9Q9Q2	Q80TM6
E9Q9Q2	A0JNC2
E9Q9Q2	Q9Y2K5
E9Q9Q2	B5MCU0
E9Q9Q2	G3V9G7
Q9NXK8	Q9NXK8
Q9NXK8	Q9EPX5
Q9NXK8	Q4KM96
P70259	P70259
P70259	P51810
Q80XC6	Q80XC6
Q80XC6	XP_234465
Q80XC6	Q9H7Z3
A0A1B0GVS7-2	A0A1B0GVS7-2
A0A1B0GVS7-2	A0A1B0GVS7
O15315	O15315
O15315	O35719
Q3SXY8	Q3SXY8
Q3SXY8	Q3SXY8-2
Q3SXY8	Q640N2
Q3SXY8	Q6AXT3
Q3SXY8	Q9D416
Q3SXY8	Q5H913
Q3SXY8	Q63055
Q3SXY8	Q13795
Q3SXY8	Q8BXL7
F7EMB2	F7EMB2
F7EMB2	Q9CQE8
F7EMB2	Q9Y224
Q9NUQ7	Q9NUQ7
Q9NUQ7	Q5XIB4
Q9NUQ7	Q99K23
Q9NUQ7	EDM13277
Q9NUQ7	Q6NVU6
Q9NUQ7	Q9CZP0
Q96BF6	Q96BF6
Q96BF6	Q562B4
Q96BF6	Q9DCM7
Q96BF6	O35260
Q96BF6	Q7TSZ8
Q96BF6	Q96RE7
Q7M732	Q7M732
Q7M732	XP_243381
Q7M732	A6NKG5
Q7L5Y6	Q7L5Y6
Q7L5Y6	Q498E1
Q7L5Y6	Q9D0A0
Q9BZE2	Q9BZE2
Q9BZE2	B0BN58
Q9BZE2	Q9JI38
O43278	O43278
O43278	O43278-2
O43278	Q9R097
O43278	Q4V8Q2
O43278	Q9WU03
O43278	O43291
O43278	Q9WU03-2
O43278	Q6P796
O43278	Q9WU03-3
Q6NXT6	Q6NXT6
Q6NXT6	XP_038948711
Q6NXT6	Q4VBD2
Q01151	Q01151
Q01151	O88324
Q08890	Q08890
Q08890	P22304-3
Q08890	P22304
Q08890	Q32KJ4
Q15651	Q15651
Q15651	Q66H40
Q15651	Q9DCB1-2
Q15651	Q9DCB1
Q15651	Q15651-2
Q15651	P02313
Q15651	P09602
Q15651	O00479
Q15651	P18437
Q15651	P05204
P82663	P82663
P82663	Q4QR80
P82663	Q9D125
C9JI98	C9JI98
C9JI98	NP_001387878
C9JI98	A9JSM3
C9JI98	A6NJY4
P10070	P10070
P10070	P10070-1
P10070	P10070-2
P10070	Q61602
P10070	P10071
P10070	NP_536330
P10070	P47806
P10070	G3V6X8
P10070	P08151
P10070	Q0VGT2
P10070	Q8NEA6-2
P10070	Q8NEA6
P10070	Q8K1M4
P10070	Q8NBF1
P10070	Q6XP49
P10070	Q9BXK1
P10070	B2GUY9
P10070	P58334
Q8JHB7	Q8JHB7
Q8JHB7	P80723
Q8JHB7	P80723-2
Q8JHB7	Q05175
Q8JHB7	Q91XV3
Q9D075	Q9D075
Q9D075	Q5RJK3
Q9D075	Q6PF06
Q9D075	Q8TBZ6
Q9D075	Q4KLI2
Q9D075	Q8C1Z8
Q569G3	Q569G3
Q569G3	Q24JP4
Q6ZN92	Q6ZN92
O75818	O75818
O75818	Q8R1F9
O75818	Q5BK64
Q7Z460	Q7Z460
Q7Z460	F1LNQ9
Q7Z460	Q7Z460-3
Q7Z460	Q7Z460-2
Q7Z460	Q8BRT1
Q7Z460	Q99JD4
Q7Z460	E1BGU2
Q7Z460	A5D6Q8
Q7Z460	O75122-3
Q7Z460	O75122
Q7Z460	Q96F87
Q7Z460	B7ZLX3
Q7Z460	Q7Z460-4
Q7Z460	F1LNR1
Q7Z460	Q80TV8
Q7Z460	Q8BRT1-5
Q13098-6	Q13098-6
Q13098-6	P97834
Q13098-6	NP_001257868
Q13098-6	Q99LD4
Q13098-6	Q13098-7
Q13098-6	Q13098
Q13098-6	Q13098-5
Q13098-6	G3UXW9
Q8NEC5	Q8NEC5
Q8NEC5	Q91ZR5
A8K010	A8K010
Q9BVM4	Q9BVM4
Q9BVM4	Q4KM86
Q9BVM4	Q923B0
P0CG43	P0CG43
P0CG43	C9JC47
P0CG43	P0CG42
Q91VA6	Q91VA6
Q91VA6	Q9Y2S7
Q5TG53	Q5TG53
Q9P2K9	Q9P2K9
Q9P2K9	A3KFU9
Q8N336	Q8N336
Q8N336	Q3V1U8
Q8N336	Q8BGF6
Q8N336	Q8IZ81
Q8N336	D3ZNV6
Q8BNX7	Q8BNX7
Q8BNX7	Q8N912
P62304	P62304
P62304	P62305
P62304	NP_001258166
Q9EQV6	Q9EQV6
Q9EQV6	O14773
Q9EQV6	O89023
Q9Y239	Q9Y239
Q9Y239	Q8BHB0
Q9Y239	D4ADT7
Q9Y239	Q9HC29
Q9Y239	Q8K3Z0
Q8TDD2	Q8TDD2
Q8TDD2	Q8VI67
Q8TDD2	Q9UIH9
Q8TDD2	Q5FVT6
Q8TDD2	Q9EPW2
A2A6A1	A2A6A1
A2A6A1	F1M4M5
A2A6A1	Q9UKJ3
A2A6A1	Q9UKJ3-2
D3YX67	D3YX67
D3YX67	Q8NA57
D3YX67	Q6AYU0
Q6MZN7	Q6MZN7
O43427	O43427
O43427	Q9JI19
O43427	Q6P775
B0BNF6	B0BNF6
B0BNF6	Q9NX47
B0BNF6	Q3KNM2
Q8CJB9	Q8CJB9
Q8CJB9	O75150-3
Q8CJB9	Q3U319
Q8CJB9	O75150
Q8CJB9	Q5VTR2
Q8CJB9	Q5DTM8
Q8CJB9	NP_001101399
Q86VQ3	Q86VQ3
Q86VQ3	Q69AB2-2
Q86VQ3	Q69AB2
Q86VQ3	Q6P902
Q86VQ3	P10639
Q86VQ3	P10599
Q86VQ3	P11232
Q86VQ3	Q5XHX6
Q86VQ3	P97615
Q86VQ3	P97493
Q86VQ3	Q99757
Q86VQ3	Q69AB1
Q86VQ3	Q6A555
O08686	O08686
O08686	Q9UMQ3
O08686	Q9ER42
O08686	Q9HBU1
O08686	P31268
O08686	P02830
Q8CAK1	Q8CAK1
Q8CAK1	XP_344644
Q8CAK1	D4ADG2
Q8CAK1	Q5T440
A6NEE1	A6NEE1
A6NEE1	B1WBU8
A6NEE1	B2RPU2
Q5HYJ1	Q5HYJ1
Q5HYJ1	Q8BFZ1
Q5HYJ1	Q64232
Q5HYJ1	Q9NZ01
Q5HYJ1	Q9CY27
Q8BGH7	Q8BGH7
Q8BGH7	A1L1K4
Q8BGH7	Q9NRR3
Q8BGH7	Q8BHL7
Q8BGH7	Q5BJM7
Q8BGH7	Q9NRR8
O60613	O60613
O60613	Q923V8
O60613	Q9ERR7
Q9H091	Q9H091
Q9H091	Q8C0R7
P47224	P47224
P47224	Q91X96
P47224	Q08326
Q684R7	Q684R7
Q684R7	Q5H8C1
Q9CQS3	Q9CQS3
Q9CQS3	Q8TAL6
Q9CQS3	Q5U2T4
O70514	O70514
O70514	Q14512
O70514	Q9QY10
O70514	Q9MZ06
G5E869	G5E869
G5E869	P52746
G5E869	NP_001101695
Q80ZM8	Q80ZM8
Q80ZM8	Q9UJA2
Q80ZM8	Q5U2V5
D3YU81	D3YU81
D3YU81	XP_576547
D3YU81	Q6ZV50
Q3V0C5	Q3V0C5
Q3V0C5	Q86UV5-8
Q3V0C5	Q76LT8
Q3V0C5	Q86UV5
Q3V0C5	Q86UV5-5
Q5XI02	Q5XI02
Q5XI02	Q9DAN1
Q5XI02	Q8N807
Q8TAX7	Q8TAX7
Q8BQG2	Q8BQG2
Q8BML2	Q8BML2
Q96LY2	Q96LY2
Q96LY2	Q96AQ1
Q96LY2	F1M8E1
Q9JIA1	Q9JIA1
Q9JIA1	O95970
Q9JIA1	Q8K4Y5
Q9JIA1	Q8K4Z0
Q9JIA1	Q8N0V4
Q9JIA1	Q8N145
Q9JIA1	Q8K406
Q9JIA1	Q8N135
Q9JIA1	Q8K1S1
Q8BSI6	Q8BSI6
Q8BSI6	Q9Y3T6
Q8BSI6	NP_001386437
Q5PQL7	Q5PQL7
Q5PQL7	Q91VK4
Q5PQL7	Q9NQX7
Q5PQL7	O89051
Q5PQL7	Q9Y287
Q5PQL7	Q5XIE8
Q5PQL7	Q4KLJ2
Q5PQL7	O43736-2
Q5PQL7	Q61500
Q5PQL7	O43736
XP_001079282	XP_001079282
XP_001079282	XP_487135
XP_001079282	D3ZJ84
XP_001079282	Q8C1R0
XP_001079282	Q9BXA7
XP_001079282	O54863
XP_001079282	Q96PF2
XP_001079282	Q61241
XP_001079282	XP_001001994
F1M7D1	F1M7D1
F1M7D1	Q4G0S7
O70196	O70196
O70196	Q9QUR6
O70196	P48147
Q9QXN4	Q9QXN4
Q9QXN4	Q9UGB7
Q9QXN4	Q9QXN5
Q9Z311	Q9Z311
Q9Z311	Q9BV79
Q9Z311	Q9DCS3
Q6AXV4	Q6AXV4
Q6AXV4	Q9Y512
Q6AXV4	Q8BGH2
XP_001073402	XP_001073402
XP_001073402	P46776
XP_001073402	P18445
XP_001073402	D3ZI60
XP_001073402	P14115
Q8N9R8-2	Q8N9R8-2
Q8N9R8-2	F1M3P6
Q8N9R8-2	Q8C8N2
Q8N9R8-2	Q8N9R8
P03081	P03081
NP_001092197	NP_001092197
NP_001092197	Q9CSU0
NP_001092197	Q9NQG5
NP_001092197	D4AAU4
NP_001092197	Q96P16
NP_001092197	Q8VDS4
Q91WL6	Q91WL6
Q91WL6	D4A3W4
Q91WL6	Q9Y5W9
Q91WL6	Q9Y5X0
Q91WL6	Q9CWT3
Q91WL6	Q5BJX4
Q9D1N9	Q9D1N9
Q9D1N9	Q7Z2W9
Q9D1N9	D3ZMR9
NP_001100696	NP_001100696
NP_001100696	Q3TD36
NP_001100696	Q8TE82
NP_001100696	Q80VA5
NP_001100696	Q8TF17
NP_001100696	Q8TF17-3
Q7TP99	Q7TP99
Q7TP99	Q9P2E3
Q7TP99	Q8R151
XP_001073318	XP_001073318
XP_001073318	Q4V8D0
XP_001073318	A6NCI8
XP_001073318	XP_003086955
XP_001073318	Q3V0A6
XP_001073318	XP_003086949
Q61888	Q61888
Q61888	Q16378
B2RYL1	B2RYL1
B2RYL1	P0CG14
B2RYL1	P0CG12
Q9UHD0	Q9UHD0
Q9UHD0	Q8CJ70
Q9UHD0	Q9JKV9
Q9UHD0	Q9NYY1
Q06002	Q06002
Q06002	Q12934
Q06002	Q02435
Q06002	A2AMT1
Q9Y664	Q9Y664
Q9Y664	Q8VCX6
Q8TEH3-6	Q8TEH3-6
Q8TEH3-6	A2ALU3
Q8TEH3-6	Q8K382
Q8TEH3-6	Q8TEH3
Q8TEH3-6	XP_001054659
Q8TEH3-6	Q8TEH3-2
Q8TEH3-6	D3Z8F6
Q8TEH3-6	Q8CFK6
Q8TEH3-6	Q8IV53
Q8TEH3-6	Q6P3S1
Q8TEH3-6	Q6P3S1-5
Q8TEH3-6	Q3U1T9
Q8TEH3-6	Q3U1T9-5
Q6ZR37	Q6ZR37
Q6ZR37	Q6ZR37-2
Q8WZ26	Q8WZ26
Q9NV12	Q9NV12
Q9NV12	Q8BGY5
Q9NV12	Q5M826
Q7M747	Q7M747
Q7M747	Q9JI02
Q7M747	Q7TNM8
P97887	P97887
P97887	P49768-2
P97887	P49769
P97887	P49768-3
P97887	P49768
P97887	P49810
P97887	Q61144
P97887	O88777
Q66JY6	Q66JY6
Q66JY6	Q8N4T4
Q66JY6	B0BN40
Q5VUD6	Q5VUD6
Q5VUD6	Q99ML4
Q5VUD6	Q5FVL3
Q5VUD6	B2RYE8
Q5VUD6	Q5T7M9
Q5VUD6	Q9D6I7
Q66K80	Q66K80
XP_001058466	XP_001058466
XP_001058466	Q2WG77
XP_001058466	Q0D2K3
O95399	O95399
O95399	Q9QZQ4
O95399	Q9QZQ3
XP_006229864	XP_006229864
XP_006229864	Q7Z589-7
XP_006229864	Q7Z589
XP_006229864	Q8BMB0
A6NMK8	A6NMK8
A6NMK8	Q6GQV1
P0C7M3	P0C7M3
Q6AYG4	Q6AYG4
Q6AYG4	Q14AX1
Q6AYG4	Q8TAL5
Q9HB31	Q9HB31
Q99MW6	Q99MW6
Q99MW6	XP_001054370
Q99MW6	D3Z8R9
Q99MW6	Q9GZY0
Q99MW6	Q9H1B4
Q99MW6	Q99JX7
Q99MW6	Q9UBU9
Q99MW6	O88984
Q99MW6	Q4ZGD9
Q99MW6	Q80SZ6
Q99MW6	Q9H4D5
Q99MW6	Q9UBU9-2
P11762	P11762
P11762	P09382
P11762	P16045
P11762	P05162
P11762	Q9CQW5
P11762	Q9Z144
Q8BMW7	Q8BMW7
Q8BMW7	Q0D2K0
Q8BMW7	Q6NVV3
Q8BMW7	Q9JJC8
Q8BMW7	Q8N8Q9
Q8BMW7	Q8BZF2
Q8BMW7	Q7RTP0
Q8BMW7	Q8BHK1
Q8CCF3	Q8CCF3
XP_003084948	XP_003084948
XP_003084948	Q86TZ1
XP_003084948	XP_216713
F1LRY1	F1LRY1
F1LRY1	Q9DA80
F1LRY1	Q3UFY4
F1LRY1	Q86UC2
D3ZTS1	D3ZTS1
D3ZTS1	A6NF83
D3ZTS1	Q497P3
D3Z8Z2	D3Z8Z2
D3Z8Z2	Q8BGR5
D3Z8Z2	Q14153
D3Z8Z2	B5DF22
D3Z8Z2	E9PV82
D3Z8Z2	Q6NSI3
D3Z8Z2	Q8BXQ8
D3Z8Z2	D3ZH55
D3Z8Z2	Q9NYF3
Q8C258	Q8C258
XP_003085348	XP_003085348
XP_003085348	Q6UXX5
XP_003085348	P19823
XP_003085348	Q61703
XP_003085348	Q498S9
XP_003085348	A6X935
XP_003085348	Q14624-2
XP_003085348	Q5EBC0
XP_003085348	Q14624
XP_003085348	Q8BJD1
XP_003085348	Q86UX2
XP_003085348	Q06033
XP_003085348	Q63416
XP_003085348	Q61704
XP_003085348	Q06033-2
XP_003085348	P19827
XP_003085348	Q8K159
XP_003085348	Q61702
XP_003085348	B2RYM3
A7XUY5	A7XUY5
A7XUY5	A7XUZ6
A7XUY5	A7TZF3
A7XUY5	A7XUX6
A7XUY5	A7TZF0
A7XUY5	A7XV07
A7XUY5	A7XV04
A7XUY5	B2ZEZ3
A7XUY5	A7TZE6
A7XUY5	XP_001072202
B5DFN3	B5DFN3
B5DFN3	Q9CQY6
B5DFN3	Q9BRT2
Q80W59	Q80W59
Q80W59	Q9QZV4
Q80W59	P23327
Q5U2U6	Q5U2U6
Q5U2U6	Q9DB75
Q5U2U6	Q9H305
Q5U2U6	Q8K353
Q5U2U6	Q9H1C7
Q5U2U6	Q99732
Q5U2U6	Q9JLJ0
Q5U2U6	Q99732-3
Q5U2U6	P0C0T0
Q5U2U6	A0A1B0GVX0
P62703	P62703
P62703	Q8TD47
P62703	Q3V1Z5
P62703	D3ZX01
P62703	P62702
P62703	P62701
P62703	P22090
P62703	NP_001074505
M0R9X3	M0R9X3
M0R9X3	Q9D3U4
M0R9X3	O14979
M0R9X3	Q9Z130
M0R9X3	O14979-2
M0R9X3	Q3SWU3
M0R9X3	D3YTQ3
M0R9X3	Q14103-4
M0R9X3	O88311
M0R9X3	Q60668
M0R9X3	Q9JJ54-2
M0R9X3	Q60668-3
M0R9X3	Q14103-2
M0R9X3	Q14103-3
M0R9X3	Q9JJ54
M0R9X3	P17132
M0R9X3	Q14103
M0R9X3	Q99729
M0R9X3	Q99729-2
M0R9X3	Q3TMZ8
M0R9X3	Q99020
M0R9X3	Q99729-3
M0R9X3	Q96EP5
M0R9X3	Q9JII5-2
M0R9X3	Q9JII5
M0R9X3	Q4KLZ3
M0R9X3	Q96EP5-2
Q5RKK8	Q5RKK8
Q5RKK8	Q2VPR5
D3ZXX4	D3ZXX4
D3ZXX4	Q5DTN8
D3ZXX4	Q5VZ66
D3ZXX4	D3YXK0
D3ZXX4	Q96AA8-3
D3ZXX4	Q96AA8
D3ZXX4	Q96N16-2
D3ZXX4	Q8BVL9
D3ZXX4	Q96N16
D3ZXX4	Q3SWS9
Q5PPG4	Q5PPG4
Q5PPG4	Q99KZ6
Q5PPG4	Q9UID6
Q3B7U6	Q3B7U6
Q3B7U6	Q96SF2
Q3B7U6	A6NM43
Q3B7U6	Q3ZCI9
Q3B7U6	D4ACB8
Q3B7U6	P50990-2
Q3B7U6	P42932
Q3B7U6	P50990
P22234-2	P22234-2
P22234-2	Q9DCL9
P22234-2	P22234
P22234-2	P51583
Q96A57-2	Q96A57-2
Q96A57-2	Q8CIB6
Q96A57-2	Q96A57
Q96A57-2	Q5BJP5
P97608	P97608
P97608	O14841
P97608	Q8K010
Q9JHB5	Q9JHB5
Q9JHB5	Q9QZE7
Q9JHB5	Q99598
P01096	P01096
P01096	Q9UII2-2
P01096	Q9UII2-3
P01096	Q03344
P01096	O35143
P01096	Q9UII2
D3ZGX1	D3ZGX1
D3ZGX1	Q5QGS0
D3ZGX1	Q5DTT1
Q7Z7J7	Q7Z7J7
Q7Z7J7	Q5U4E0
Q7Z7J7	Q7TSY2
Q7Z7J7	Q9CTN8
Q7Z7J7	Q86UP9
Q7Z7J7	Q5PPI7
Q7Z7J7	Q8TAF8
Q7Z7J7	Q4KL25
Q5JPH6-2	Q5JPH6-2
Q5JPH6-2	Q5JPH6
Q5JPH6-2	Q9CXJ1
Q5JPH6-2	M0RAI4
Q9NRP0-2	Q9NRP0-2
Q9NRP0-2	B0K025
Q9NRP0-2	Q9NRP0
Q9NRP0-2	Q78XF5
Q8NBJ9-2	Q8NBJ9-2
Q8NBJ9-2	E0CXC7
Q8NBJ9-2	Q8CIF6
Q8NBJ9-2	Q8NBJ9
Q8NBJ9-2	D3ZEH5
Q8NBJ9-2	Q9NXL6-2
Q8NBJ9-2	Q6AXF6
Q8NBJ9-2	Q9NXL6
Q8NBJ9-2	Q6Q3F5
D4A1D8	D4A1D8
D4A1D8	O15260
D4A1D8	Q64310
Q3MIE9	Q3MIE9
Q3MIE9	P97355
Q3MIE9	P52788
D4A511	D4A511
D4A511	P49458-2
D4A511	P49962
D4A511	P49458
Q9D708	Q9D708
Q9D708	B0BMX3
Q9D708	Q96FQ6
Q9D708	Q99584
Q9D708	P97352
Q9D708	D3ZTB5
Q62997	Q62997
Q62997	P97785-2
Q62997	P97785
Q62997	P56159-2
Q62997	P56159
Q62997	O08842
Q62997	O00451
Q62997	Q9GZZ7
Q62997	Q9EPI2
Q62997	Q9JJT2
Q62997	O60609
Q62997	O35118
Q9CQX5	Q9CQX5
Q9CQX5	Q9NY35-3
Q9CQX5	G3V674
Q9CQX5	Q9NY35
Q3UH45	Q3UH45
Q3UH45	D4A6U4
Q3UH45	O15040
Q91VR2	Q91VR2
Q91VR2	P05631
Q91VR2	P36542
Q91VR2	NP_446277
Q91VR2	P36542-2
XP_001069190	XP_001069190
XP_001069190	A2AQ25
XP_001069190	Q9QWI6
XP_001069190	Q9C0H9-2
XP_001069190	Q9QXY2
XP_001069190	B1AQX9
XP_001069190	B1AQX7
XP_001069190	Q5T5P2
XP_001069190	BAC41473
XP_001069190	Q5T5P2-3
XP_001069190	A2AQ25-2
XP_001069190	Q9C0H9
Q8N427	Q8N427
Q8N427	Q8N427_VAR_061898
Q8N427	Q86XW9
Q8N427	A0A1L1SUL6
Q8N427	Q86XW9-2
Q8N427	Q715S9
Q8N427	Q715T0
Q8N427	Q9QXL7
Q8N427	Q9QXL8
Q8N427	Q9Y5B8
Q8N427	O88425
Q8N427	O75414
Q8N427	O88426
Q8VI64	Q8VI64
Q8VI64	Q8TDB4
Q96BY7	Q96BY7
Q96BY7	Q96BY7_VAR_I1567T
Q96BY7	Q2TAZ0-3
Q96BY7	Q2TAZ0
Q96BY7	Q80XK6
Q96BY7	D3ZT64
Q96BY7	Q6P4T0
D6REC4	D6REC4
D6REC4	XP_001064920
D4A702	D4A702
D4A702	E9Q1U2
D4A702	Q91YE8
D4A702	Q9UMS6-2
D4A702	Q9UMS6
D4A702	D3ZZ68
D4A702	Q9H987
D4A702	Q8BWB1
Q9NYY3	Q9NYY3
Q9NYY3	P53351
Q9NYY3	Q9R012
Q9NYY3	Q4FZD7
Q9NYY3	D3ZY07
Q9NYY3	Q496M5
Q9NYY3	Q60806-2
Q9NYY3	Q60806
Q9NYY3	Q9R011
Q9NYY3	Q9H4B4
Q86Y07	Q86Y07
Q86Y07	A0A0G2JVP1
Q86Y07	Q8BN21
Q86Y07	Q86Y07-2
Q86Y07	Q86Y07-3
Q86Y07	Q80X41
Q86Y07	Q99986
Q86Y07	Q6AYA2
Q86Y07	Q8IV63
Q86Y07	Q8IV63-2
Q86Y07	Q8K3G5
Q86Y07	Q66HC2
Q86Y07	D3Z2U5
O89106	O89106
O89106	P49789
O89106	Q9JIX3
Q8WXE1	Q8WXE1
Q8WXE1	Q8WXE1-2
Q8WXE1	Q8BMG1
Q8WXE1	D4A4M3
O75170	O75170
O75170	O75170-2
O75170	Q8R3Q2
O75170	F1M6T6
O75170	Q9UPN7
O75170	Q7TSI3
O75170	XP_341782
O75170	Q5H9R7-5
O75170	Q922D4
O75170	Q5H9R7
O75170	Q5H9R7-2
O75170	Q922D4-3
O75170	D3ZBT9
O94913	O94913
O94913	E9PQ01
O94913	G3X9Z4
O94913	D3ZY40
Q86T24	Q86T24
Q86T24	Q8BN78
Q86T24	D3ZAN8
Q9CXC9	Q9CXC9
Q9CXC9	P41161
Q9CXC9	P50549
Q9CXC9	P50549-2
Q9CXC9	P41164
Q9CXC9	E9PTJ2
Q9CXC9	P43268
Q9CXC9	P28322
O75362	O75362
O75362	Q3U0X6
O75362	D4AB75
P17535	P17535
P17535	A7YY54
P17535	P17275
P17535	P24898
P17535	P09450
P17535	O77627
P17535	P05412
P17535	P17325
P17535	P05627
P17535	P52909
P17535	P15066
Q6NXW6	Q6NXW6
Q6NXW6	E9PTL1
Q6NXW6	O75943
Q6NXW6	E1BPL7
Q15772	Q15772
Q15772	Q62407
Q15772	Q63638
Q15772	Q15772-1
Q15772	Q03147
Q15772	P50613
Q15772	P51952
P51617	P51617
P51617	Q62406
P51617	P51617-4
P51617	B2RYH5
P51617	Q8K4B2
P51617	Q9Y616-2
P51617	Q9Y616
Q92954	Q92954
Q92954	Q92954-5
Q92954	E0CZ58
Q92954	NP_001099432
Q92954	Q9JM99
Q9UQ84	Q9UQ84
Q9UQ84	Q9QZ11
O08874	O08874
O08874	Q16513
O08874	Q16513-2
O08874	Q8BWW9
O08874	Q16512-2
O08874	Q16512
O08874	P70268
O08874	Q63433
O08874	P09216
O08874	P16054
O08874	Q02156
O08874	P17252
O08874	P05696
O08874	P20444
O08874	P04409
O08874	Q02956
O08874	Q05513
O08874	P09217
O08874	Q05513-3
O08874	Q05513-2
O08874	P05771-2
O08874	P68404
O08874	P05771
O08874	P05126-2
O08874	P68403-2
O08874	P68404-2
O08874	P68403
O08874	Q64617
O08874	P23298
O08874	P24723
O08874	P41743
O08874	Q62074
O08874	F1M7Y5
O08874	P63319
O08874	P63318
O08874	P05129
O08874	Q6P5Z2
O08874	NP_001376165
O08874	Q8K045
Q8TC76	Q8TC76
Q8TC76	Q5BJX5
Q8TC76	Q8C739
Q8TC76	Q6AXZ9
Q8TC76	Q9BQ89
Q8TC76	Q8R184
O94812	O94812
O94812	Q80TT2
O94812	Q70J99-3
O94812	B2RUP2
O94812	Q70J99
O94812	Q9R189
O95359	O95359
O95359	O95359-3
O95359	NP_001004415
O95359	O95359-2
O95359	E9Q8T1
O95359	Q9JJG0
O95359	O75410-2
O95359	Q6Y685-2
O95359	O75410-7
O95359	Q6Y685
O95359	O75410
O95359	NP_001004107
O95359	F1NCL7
O95359	F1S8S7
O95359	Q9JJ11
O95359	Q9Y6A5
O95359	A0A8I5Y652
Q8BXR5	Q8BXR5
Q8BXR5	Q8IZF0
Q8BXR5	Q6Q760
Q6DNA4	Q6DNA4
Q6DNA4	Q8NEY3
Q6DNA4	Q8K3V1
Q8NB91	Q8NB91
Q8NB91	D4A5I2
Q8NB91	Q5XJY6
Q9C0J9	Q9C0J9
Q9C0J9	O35779
Q9C0J9	Q99PV5
Q9C0J9	O14503
Q9C0J9	O35780
Q9C0J9	O35185
Q9C0J9	P70120
Q9C0J9	Q5TA89
Q9C0J9	Q03062
Q8VCI7	Q8VCI7
Q8VCI7	Q6NVH7
Q8VCI7	NP_001102225
Q3T1L5	Q3T1L5
Q3T1L5	Q9Y672
Q3T1L5	Q3TAE8
Q3T1L5	Q9BVK2
Q3T1L5	Q6P8H8
Q3T1L5	Q497D1
NP_001162586	NP_001162586
NP_001162586	Q7Z392
NP_001162586	B2RXC1
Q8CD54	Q8CD54
Q8CD54	Q9H5I5-4
Q8CD54	Q9H5I5
Q8CD54	E2JF22
Q8CD54	Q6ZQF9
Q8CD54	Q92508
Q8CD54	Q0KL00
Q8WYA6	Q8WYA6
Q8WYA6	Q9CWL8
Q8WYA6	Q4V8K2
Q9BR10	Q9BR10
Q9BR10	Q9DA57
Q9BR10	Q4QR74
Q66H33	Q66H33
Q66H33	Q5JPI3
Q66H33	Q3TTL0
Q99ME2	Q99ME2
Q99ME2	Q5XFW6
Q99ME2	Q9NNW5
Q6EMK4	Q6EMK4
Q6EMK4	Q9CZT5
Q6EMK4	D3ZAE6
Q99PT3	Q99PT3
Q99PT3	Q0D2L4
Q99PT3	Q9C086
Q9H8L6	Q9H8L6
Q9H8L6	A6H6E2
Q9H8L6	D4ABX6
O75534-4	O75534-4
O75534-4	O75534
O75534-4	Q91W50
O75534-4	O75534-2
O75534-4	O75534-3
O75534-4	P18395
P25189-2	P25189-2
P25189-2	P10522
P25189-2	P27573
P25189-2	P25189
P25189-2	P06907
P25189-2	O70255
P25189-2	O60487
P25189-2	D4AAE2
P25189-2	Q3TEW6
P25189-2	O95297-3
P25189-2	NP_001001880
P25189-2	Q6AYT8
P25189-2	O95297
P25189-2	O95297-2
P25189-2	Q3V3F6
P25189-2	Q6UWV2
Q9NTJ4-4	Q9NTJ4-4
Q9NTJ4-4	Q91W89
Q9NTJ4-4	P21139
Q9NTJ4-4	Q9NTJ4
P17096-3	P17096-3
P17096-3	Q3TE85
P17096-3	P17096
P17096-3	P17095
P17096-3	Q8K585
P17096-3	P17096-2
P17096-3	P17095-1
Q9NVQ4-2	Q9NVQ4-2
Q9NVQ4-2	Q9NVQ4
Q9NVQ4-2	Q8R5H8
Q9NVQ4-2	D3Z3C1
Q9NVQ4-2	Q9WUD8
Q9Y241-2	Q9Y241-2
Q9Y241-2	Q8VH49
Q9Y241-2	A8MV81
Q9Y241-2	Q9Y241
Q9Y241-2	Q9JLR9
Q9Y241-2	Q9P298
Q9Y241-2	Q99JY6
Q9Y241-2	Q76I25
Q5SQ64-2	Q5SQ64-2
Q5SQ64-2	O95868
Q5SQ64-2	Q5SQ64
Q5SQ64-2	B2RXM6
Q5SQ64-2	Q6MG56
Q5SQ64-2	Q9Z1Q3
Q5SQ64-2	Q6MG58
Q96H22-3	Q96H22-3
Q96H22-3	Q96H22
Q96H22-3	Q5U2W4
